,Outer right eye corner_x,Outer right eye corner_y,Upper lip inner middle_y,Upper lip inner middle_x,Outer left eyebrow_x,Outer left eyebrow_y,Outer left eye corner_x,Outer left eye corner_y,Right nose peak_x,Right nose peak_y,Inner left eyebrow_y,Inner left eyebrow_x,Outer right eyebrow_x,Outer right eyebrow_y,Lower lip inner middle_x,Lower lip inner middle_y,Nose tip_y,Nose tip_x,Inner right eyebrow_y,Inner right eyebrow_x,Nose saddle left_x,Nose saddle left_y,Upper lip outer middle_x,Upper lip outer middle_y,Middle right eyebrow_y,Middle right eyebrow_x,Nose saddle right_x,Nose saddle right_y,Inner left eye corner_y,Inner left eye corner_x,Left mouth corner_y,Left mouth corner_x,Inner right eye corner_y,Inner right eye corner_x,Left temple_x,Left temple_y,Right mouth corner_y,Right mouth corner_x,Left nose peak_x,Left nose peak_y,Emotion,Chin middle_y,Chin middle_x,Middle left eyebrow_y,Middle left eyebrow_x,Lower lip outer middle_y,Lower lip outer middle_x,Right temple_x,Right temple_y
4202,417.237,456.591,1079.58,594.886,,,216.123,667.955,515.84,889.047,400.994,427.493,980.461,463.754,538.331,1044.2,793.754,577.536,433.537,620.745,476.984,414.268,557.149,1056.16,377.032,808.136,643.626,388.186,,,917.984,378.402,567.719,719.327,,,1111.5,709.927,,,17,1442.62,563.845,404.929,19.2755,1205.35,580.526,,
4203,884.166,560.383,1092.37,554.199,,,230.049,651.997,460.799,838.019,425.572,508.821,957.891,460.704,524.083,1069.48,809.201,582.507,418.136,583.955,466.476,459.981,601.593,974.917,388.765,813.724,715.676,363.925,,,913.526,345.018,529.231,699.53,,,1073.99,708.257,,,3,1505.74,614.856,406.838,287.995,1168.16,625.665,,
4204,878.166,560.383,1099.5,577.665,,,209.99,637.231,689.166,857.506,435.318,455.227,986.728,472.955,548.5,1031.42,792.611,579.099,462.274,580.231,463.292,392.773,636.83,1001.32,406.175,856.175,705.83,387.669,,,1032.66,342.624,549.24,568.526,,,1113.59,750.318,,,4,1422.82,587.305,397.938,281.706,1188.85,549.357,,
4205,726.83,563.444,1070.89,625.665,,,222.045,638.11,685.454,824.628,457.931,1209.56,989.489,481.237,541.454,1050.06,782.522,588.175,423.775,589.771,455.617,433.097,671.578,982.203,406.699,845.327,702.591,418.136,,,991.097,348.669,547.704,520.092,,,1100.96,734.005,,,5,1488.16,605.567,389.622,107.812,1195.53,641.99,,
4206,715.136,543.942,1073.01,552.051,,,227.411,697.96,678.897,849.775,457.932,1255.35,990.674,462.797,522.441,1018.72,758.511,580.172,442.359,603.235,436.582,462.463,580.248,1005.09,412.682,844.136,696.051,382.737,,,989.138,325.281,549.969,492.329,,,1104.5,728.261,,,18,1427.48,577.231,370.637,134.083,1196.47,563.845,,
4207,883.381,543.569,1092.97,644.762,,,214.565,655.37,694.097,845.645,430.081,349.253,988.159,474.964,524.5,1044.79,761.865,549.251,417.574,600.363,469.827,435.201,562.303,1014.05,425.572,780.558,701.812,390.162,,,1030.93,984.974,557.667,382.576,,,1087.31,736.075,,,21,1451.77,562.136,415.548,319.036,1171.02,609.135,,
4208,868.815,537.964,1096.38,561.14,,,186.424,660.808,660.591,841.153,427.994,279.574,986.255,478.582,543.006,1081.76,808.863,566.211,426.318,619.409,470.405,444.802,669.702,1002.36,420.502,804.635,668.572,409.76,,,987.129,951.569,511.348,667.765,,,1109.39,760.487,,,20,1439.92,553.615,418.804,258.301,1098.52,581.762,,
4209,881.539,523.904,1070.89,611.995,,,219.897,667.075,688.916,845.968,437.227,240.318,988.854,465.641,533.116,989.433,789.954,584.756,416.689,613.198,527.344,433.097,625.648,1068.84,359.194,832.175,741.357,404.5,,,993.568,265.189,462.858,659.533,,,1134.75,752.149,,,1,1508.73,660.58,384.129,279.48,1171.48,597.084,,
4210,884.583,564.057,1012.59,576.218,,,217.398,629.901,729.441,869.16,461.03,120.388,952.838,450.452,518.5,1064.5,770.299,561.23,438.964,613.754,468.864,442.76,594.893,1055.99,329.199,829.598,736.175,414.123,,,1009.14,231.614,464.361,542.21,,,1135.41,756.045,,,1,1491.18,1243.99,429.546,294.641,1136.27,571.888,,
4211,857.712,527.316,1075.35,597.084,,,218.834,659.684,731.144,892.203,301.448,557.578,990.096,457.17,518.528,1114.18,789.954,591.698,428.862,591.964,511.381,650.901,656.316,1003.43,308.823,841.704,726.391,412.381,,,990.84,189.713,480.806,537.173,,,1116.32,766.136,,,1,1452.22,1016.64,369.084,309.162,1214.5,559.409,,
4212,882.318,530.695,1048.11,571.888,,,268.865,759.324,710.211,879.981,305.4,548.366,969.006,463.409,505.704,1075.29,823.253,521.897,402.235,621.235,487.019,425.851,614.567,1104.05,388.248,807.318,720.786,404.5,,,979.589,55.1422,462.357,675.34,,,1047.32,746.851,,,1,1473.06,423.602,385.916,285.162,1196.47,553.615,,
4213,902.561,593.25,1105.41,559.409,,,244.37,640.565,718.476,896.995,345.353,237.846,954.057,467.639,527.795,1132.49,756.251,599.609,444.318,641.717,492.301,463.225,614.578,1027.6,401.828,841.237,692.712,415.019,,,1188.79,479.305,433.504,618.891,,,1084.41,713.656,,,49,1508.6,377.945,414.719,290.589,1158.35,657.708,,
4214,918.346,587.65,1088.27,553.615,,,200.422,644.261,721.259,899.778,284.227,346.792,929.667,435.808,530.032,1040.13,743.5,592.907,437.227,636.864,489.112,454.509,572.444,963.925,406.175,812.89,720.88,409.309,,,1079.31,352.025,454.526,651.507,,,1104.5,734.851,,,51,1508.85,291.747,461.528,286.832,1184.61,1312.12,,
4215,902.266,574.314,1063.57,654.836,,,226.621,666.268,713.183,908.528,312.713,512.806,984.864,456.318,534.864,1075.41,785.799,563.609,418.109,623.628,473.222,427.827,584.968,1075.29,440.245,1516.13,667.821,416.583,,,1118.56,318.475,471.062,643.465,,,1088.18,719.856,,,50,1502.53,207.747,393.563,270.279,1120.88,1068.67,,
4216,910.498,588.09,1093.78,1275.22,,,224.589,644.622,694.949,868.337,298.804,585.435,960.891,441.402,537.079,1139.82,811.705,558.839,411.474,593.539,458.378,405.48,628.76,1063.14,379.109,724.838,729.647,412.381,,,1107.36,260.027,448.248,654.313,,,1083.79,719.962,,,46,1499.88,265.782,407.622,266.561,1183.64,423.602,,
4217,916.064,576.958,1044.2,1030.34,,,216.424,630.318,692.455,889.036,244.303,562.465,969.006,471.524,544.448,1292.69,803.44,577.923,423.786,606.296,496.988,309.391,594.886,1028.49,378.502,636.435,714.647,391.276,,,1123.55,398.211,434.656,645.268,,,1090.85,1206.85,,,45,1482.5,524.261,402.307,288.296,1196.77,377.945,,
4218,905.45,594.68,1091.8,429.168,,,235.337,635.745,669.185,865.487,314.5,530.773,969.663,457.17,523.036,1115.27,765.545,572.5,424.721,630.981,494.895,332.183,554.199,1055.32,379.955,589.409,697.342,415.788,,,1084.96,357.129,430.504,671.684,,,1108.25,621.552,,,44,1419.64,493.008,407.656,314.422,1186.35,283.031,,
4219,897.724,581.071,1102.36,383.667,,,231.969,644.561,652.225,863.75,262.404,565.253,957.63,438.591,535.031,1019.13,763.346,592.128,439.827,621.713,485.389,476.634,574.804,1070.89,388.206,429.162,697.214,412.214,,,1115.4,400.103,449.066,671.016,,,1130.77,585.029,,,43,1404.22,501.103,458.238,283.075,1187.45,148.136,,
4220,896.166,579.396,1099.19,300.463,,,213.062,676.504,694.097,906.379,266.188,534.591,995.89,459.162,527.595,996.775,776.723,583.112,442.682,617.773,471.864,428.266,625.665,1033.7,397.415,282.686,685.042,413.266,,,1072.32,331.214,510.112,655.949,,,1105.25,515.84,,,24,1162.99,283.554,410.556,260.801,1146.51,123.296,,
4221,874.042,567.513,1090.94,179.361,,,195.413,676.504,688.576,900.858,315.986,491.444,998.773,464.5,555.045,1067.23,775.907,569.5,454.593,574.776,461.7,431.494,554.745,1032.6,295.882,969.452,711.179,385.999,,,1073.35,378.463,438.463,672.452,,,1126.89,393.724,,,22,1426.83,533.339,418.136,280.682,1188.45,518.606,,
4222,865.921,571.609,1061.02,148.943,,,213.129,631.086,690.975,886.225,314.5,571.643,992.5,459.045,544.259,1024.9,783.534,567.121,448.109,583.782,1080.3,446.082,644.762,1068.03,302.728,943.765,672.53,419.845,,,1113.43,398.227,433.637,667.793,,,1123.55,229.353,,,26,1378.05,547.125,414.418,250.565,1128.18,501.257,,
4223,890.105,586.142,1052.73,521.433,,,828.112,665.133,681.591,914.945,326.695,561.318,985.292,443.266,545.851,1031.42,772.324,545.821,377.506,612.435,972.808,432.546,561.14,1061.22,326.9,622.276,712.916,417.374,,,1093.68,396.146,430.186,671.016,,,1161.9,770.556,,,25,1537.9,533.973,412.515,277.448,1095.96,463.247,,
4224,892.865,586.142,1007.21,501.257,,,859.103,616.893,683.194,891.847,317.405,560.183,957.396,414.123,541.643,1048.77,783.534,534.224,355.47,611.55,375.382,435.254,614.856,1019.39,299.662,763.543,702.396,410.032,,,1038.27,341.973,422.06,680.055,,,1137.31,807.48,,,23,1433.91,517.782,411.112,263.689,869.512,350.866,,
4225,894.441,572.778,1044.58,468.655,,,119.044,671.394,691.081,891.429,322.214,558.786,989.122,455.294,551.5,1042.02,753.475,573.181,350.066,618.992,329.076,450.011,570.674,959.929,322.776,849.919,674.5,396.786,,,1088.43,370.994,453.786,682.643,,,1072.67,654.246,,,41,1402.9,513.574,406.604,279.474,1095.46,530.622,,
4226,880.292,591.346,826.432,361.635,,,114.669,661.754,652.203,868.147,327.958,529.142,954.958,479.055,563.739,1077.54,818.467,560.5,406.092,593.188,284.181,421.479,597.084,1038.59,298.804,918.552,727.426,397.253,,,1086.43,348.151,429.006,684.686,,,1088.97,602.327,,,42,1626.54,542.133,510.162,252.363,1097.93,536.75,,
4227,885.235,579.602,1054.72,530.622,,,85.0974,643.877,694.036,818.417,320.044,563.99,958.07,425.789,546.864,1053.59,881.233,556.825,420.296,656.561,166.426,425.755,574.559,1000.02,201.023,946.576,708.975,375.502,,,1067.68,335.322,451.838,659.071,,,1114.06,803.266,,,36,1433.05,554.762,484.76,297.908,1215.4,461.339,,
4228,894.235,574.175,1051.24,536.75,,,,,671.455,879.981,326.194,502.537,886.487,448.565,524.65,1071.94,809.827,574.215,440.617,598.292,508.136,609.279,556.682,1059.05,270.864,958.955,751.721,427.37,,,1065.36,326.071,454.179,656.516,,,1056.7,813.708,,,37,1398.09,505.381,438.964,277.665,1159.5,528.869,,
4229,859.721,556.871,1093.38,493.298,,,,,653.589,870.051,320.044,566.077,845.778,462.602,539.611,1074.78,723.828,602.179,463.827,1351.06,488.845,580.314,553.615,1055.81,278.099,931.487,728.956,413.205,,,1131.55,369.969,444.802,674.823,,,1099.45,827.327,,,38,1397.03,564.396,417.719,300.652,1041.08,518.895,,
4230,892.314,554.951,1032,534.413,,,,,640.532,844.765,296.3,535.248,802.37,441.018,515.645,981.791,669.442,579.05,424.715,491.439,347.837,595.392,657.708,1026.23,271.955,935.344,718.075,384.368,,,1122.23,349.342,487.287,675.513,,,1042.68,862.359,,,39,1414.62,535.888,409.309,265.359,1286.74,539.071,,
4231,874.331,568.904,1009.15,518.895,,,,,687.591,879.045,312.04,523.565,652.337,464.194,501.212,938.684,749.669,588.73,417.574,407.211,359.433,560.622,1295.09,1054.04,300.357,918.635,714.869,402.747,,,1115.57,446.723,433.854,651.713,,,1036.72,833.734,,,40,1382.06,525.112,402.797,280.548,1074.32,541.07,,
4232,857.478,566.901,1069.4,539.071,,,,,670.687,858.24,311.929,524.929,346.415,463.754,536.506,1064.95,789.371,584.32,426.318,360.318,528.574,586.136,1071.41,992.172,306.786,983.071,718.637,370.097,,,1106.13,338.611,502.181,649.654,,,1194.28,791.5,,,28,1371.36,527.071,458.962,257.962,1120.24,524.083,,
4233,841.103,545.211,1027.77,538.331,,,,,660.635,858.34,326.572,519.535,1031.71,406.838,509.066,1010.24,763.847,577.836,443.552,204.864,499.782,563.628,426.385,1052.84,308.149,993.162,725.929,421.092,,,1126.14,402.724,434.055,666.246,,,1088.27,791.016,,,27,1407.63,540.357,405.563,259.008,1076.46,548.5,,
4234,886.682,568.136,983.99,521.411,,,,,662.739,842.862,293.661,547.609,1048.46,411.63,574.776,1013.9,764.707,579.948,419.144,160.459,504.162,545.812,383.667,1062.31,320.044,971.745,706.175,501.997,,,1144.35,458.3,443.071,666.418,,,1088.05,859.003,,,47,1413.89,533.116,403.415,279.875,1083.45,541.454,,
4235,868.554,554.845,1018.18,548.5,,,,,665.756,855.919,307.571,510.964,882.802,365.979,540.006,1044.67,794.293,559.362,304.231,727.337,500.973,599.222,294.652,1067.23,301.643,965.071,755.851,414.418,,,1089.62,359.767,435.908,669.34,,,1021.39,842.005,,,48,1443.59,540.318,395.199,256.014,1066.81,522.441,,
4236,882.446,571.609,1036.14,541.454,,,,,688.565,901.604,331.214,552.084,900.301,410.545,1312.73,1121.18,789.954,1411.94,305.4,708.663,527.572,563.238,176.522,1059.71,317.405,964.448,706.621,391.476,,,1108.87,389.122,494.734,652.654,,,1064.93,824.194,,,34,1428.06,523.893,397.654,245.389,1078.21,519.357,,
4237,901.76,571.248,1005.36,525.112,,,,,690.591,895.409,304.604,545.851,1039.82,412.765,1263.86,1122.16,797.227,1234.41,339.202,379.316,486.569,547.493,114.747,1023.97,322.749,964.331,747.674,416.745,,,1128.59,379.604,411.118,658.209,,,1106.19,799.71,,,35,1398.42,513.585,405.057,268.548,1137.4,543.006,,
4238,865.459,551.244,1029.36,527.071,,,,,692.5,859.955,296.5,507.357,1008.92,410.556,448.515,1055.16,793.193,407.723,281.14,479.535,490.721,581.4,521.433,996.179,308.116,915.747,714.535,430.949,,,1220.33,427.81,471.747,646.448,,,1078.1,833.383,,,32,1476.16,536.177,501.652,253.181,1008.6,533.116,,
4239,911.11,596.929,1057.92,543.006,,,,,680.617,787.682,303.012,563.89,1031.71,398.322,349.904,1050.55,771.85,292.662,302.65,631.047,476.845,574.003,501.257,957.713,306.853,977.639,731.11,405.307,,,1116.19,340.732,487.287,627.724,,,1193.38,818.511,,,30,1383.96,527.428,387.63,278.968,1132.68,521.227,,
4240,897.864,584.5,975.741,533.116,,,,,665.968,853.916,321.969,553.476,1046.87,426.708,300.318,1048.14,787.172,209.576,301.309,710.667,473.45,589.281,457.838,1006.72,293.661,957.363,677.038,362.11,,,1106.88,400.576,468.084,657.73,,,1092.44,816.207,,,33,1449.05,529.409,394.582,284.149,1141.01,518.528,,
4241,888.864,568.136,1050.86,515.773,,,,,680.75,871.865,331.994,595.409,1053.63,419.422,137.866,1093.14,780.235,8.67967,241.598,727.47,473.717,594.63,364.328,783.353,306.853,954.118,674.851,387.24,,,1083.06,391.86,488.483,662.116,,,1127.23,798.864,,,31,1511.63,537.079,398.489,276.769,1151.48,505.704,,
4242,881.968,528.045,1100.77,518.528,,,,,661.081,871.782,320.088,558.686,1040.23,385.916,127.865,1073.73,788.333,-0.694805,314.5,713.5,486.969,610.081,530.622,1000.4,301.643,941.5,728.227,372.279,,,1106.23,363.463,469.331,703.682,,,1163.23,834.524,,,,1658.12,547.598,378.619,256.526,1146.46,527.795,,
4243,859.37,546.591,1046.39,508.331,,,,,661.075,855.919,308.183,581.467,1042.58,406.604,682.81,1044.49,748.406,568.411,254.556,701.283,467.5,587.071,531.563,1012.34,326.572,913.598,750.58,399.903,,,1100.31,413.032,486.24,662.11,,,1159.06,816.78,,,19,1480.01,520.164,363.012,247.715,1060.97,530.032,,
4244,924.201,587.84,1115.73,527.795,,,,,552.669,864.513,313.136,548.45,1050.68,452.945,665.917,1026.74,774.137,587.304,263.305,696.045,478.17,609.48,493.298,1049.79,288.385,967.086,685.064,364.932,,,1159.95,390.864,659.684,710.461,,,1140.1,757.07,,,6,1380.11,537.724,326.494,251.812,1140.86,534.864,,
4245,864.123,561.875,1024.5,530.032,,,,,514.409,899.901,271.96,558.519,1037.03,406.921,410.071,988.119,814.836,341.598,313.381,665.968,459.335,580.314,531.641,979.331,313.047,927.201,1380.97,401.436,,,1139.66,371.444,462.084,673.019,,,1090.97,798.836,,,7,1378.05,530.188,415.548,285.858,1204.23,537.079,,
4246,878.7,525.641,1059.05,534.864,,,,,448.114,883.838,324.112,572.378,1039.7,410.316,325.183,938.68,722.631,279.692,306.786,756.786,507.914,580.815,518.895,987.869,328.342,980.01,557.042,403.514,,,1112.59,425.166,496.264,681.096,,,1211.07,804.507,,,9,1427.23,557.773,419.845,294.875,1371.45,547.598,,
4247,1262.96,572.561,1054.92,537.079,,,,,326.378,889.827,422.583,552.825,1047.17,443.55,626.016,1002.03,730.373,579.24,316.097,757.37,483.48,596.411,536.01,1029.6,307.799,957.981,489.278,396.481,,,1125.59,366.502,493.337,680.823,,,1219.29,796.442,,,8,1362.86,539.138,401.049,280.977,1126.75,523.036,,
4248,780.513,562.487,1065.87,534.997,,,,,210.73,881.45,316.626,582.619,1057.8,430.097,658.07,945.001,748.411,677.56,322.682,752.773,486.58,604.07,535.593,994.91,299.071,939.357,393.237,426.045,,,1141.64,454.003,458.506,654.936,,,1249.56,777.691,,,10,1386.44,564.396,376.849,980.461,1040.68,535.031,,
4249,737.133,579.396,1103.78,523.036,,,,,730.815,863.851,331.365,556.342,1052.95,458.238,697.715,1082.86,756.135,567.162,309.357,736.214,499.042,590.261,518.739,951.93,286.381,968.572,269.425,436.049,,,1126.8,345.747,442.704,646.827,,,1129.7,818.723,,,12,1407.05,544.337,357.335,954.647,1048.65,527.595,,
4250,679.943,550.42,1008.36,535.031,,,,,739.019,855.251,333.034,593.333,1030.67,421.554,650.773,1102.68,763.618,581.625,325.32,713.817,490.008,584.283,548.5,973.136,286.281,930.752,177.005,432.568,,,1103.54,382.799,338.478,678.224,,,1109.91,800.951,,,2,1386.44,548.851,400.877,128.734,1102.68,555.045,,
4251,544.582,571.949,983.806,527.595,,,,,570.179,838.854,314.634,557.645,1055.23,401.773,669.891,960.864,692.38,601.09,322.749,731.7,492.012,591.78,538.671,1005.53,326.695,992.812,607.12,546.802,,,1120.24,386.517,382.142,669.752,,,1048.63,801.647,,,13,1428.15,563.739,394.153,89.0714,1065.86,544.259,,
4252,285.224,575.494,1053.59,555.045,,,,,527.834,820.259,282.413,572.372,1032.9,403.242,696.045,1180.14,699.965,591.333,321.029,675.569,489.006,581.578,525.112,970.632,325.409,997.665,598.404,541.37,,,1117.33,390.129,514.203,673.237,,,1165.83,792.352,,,15,1402.68,552.318,390.374,54.1178,1057.92,545.851,,
4253,935.194,523.22,1012.1,544.259,,,,,758.739,849.686,218.077,548.166,1046.71,409.676,619.081,1014.08,747.268,581.685,314.767,729.647,505.175,589.025,527.071,995.929,308.183,954.513,406.437,542.606,,,1116.11,411.112,459.669,667.526,,,1122.62,785.94,,,11,1409.63,522.012,397.415,2.31633,1086.48,538.949,,
4254,952.615,523.904,1018.18,545.851,,,,,720.224,864.229,230.149,510.279,1031.48,405.569,692.5,957.357,778.896,642.284,296.3,717.285,473.244,602.706,543.006,1012.88,308.016,955.537,394.565,498.903,,,1101.56,396.502,467.394,653.166,,,1098.97,802.91,,,14,1417.1,550.654,305.567,279.647,1081.76,551.5,,
4255,806.617,499.96,1032.6,541.643,,,,,756.363,835.465,287.5,568.643,1036.88,398.489,775.916,999.63,765.834,573.279,306.853,705.123,491.411,580.576,533.116,953.834,251.3,951.068,590.728,538.248,,,1078.58,385.543,467.088,581.076,,,1109.92,768.096,,,16,1358.49,515.645,275.044,249.307,1124.47,563.739,,
4256,801.864,514.303,1031.42,551.5,,,,,763.008,869.528,325.409,617.556,1016.21,467.25,663.073,1003.34,765.447,591.447,306.786,712.643,532.654,602.706,515.773,993.591,316.031,952.214,579.569,514.721,,,1107.2,399.429,480.788,536.825,,,1157.64,815.378,,,17,1295.97,459.179,295.63,124.16,1113.59,546.864,,
4257,970.242,518.517,1060.98,563.739,,,,,764.851,830.071,302.951,535.276,1041.28,478.86,653.929,975.357,755.5,543.779,316.064,687.669,471.63,589.142,518.528,1065.89,406.153,908.817,596.745,510.212,,,1105.6,386.539,462.33,498.649,,,1119.94,771.713,,,3,1422.38,547.504,271.78,134.233,1116.79,524.65,,
4258,923.689,528.786,1042.68,546.864,,,,,738.201,889.292,307.479,1272.33,1035.47,442.07,655.776,990.151,765.424,567.279,296.3,729.647,521.656,573.084,508.331,999.107,316.626,1007.32,600.235,547.493,,,1113.49,375.285,472.339,360.527,,,1196.27,797.3,,,4,1336.54,501.418,308.472,293.032,1113.43,539.611,,
4259,963.58,500.511,1056.11,524.65,,,,,739.621,836.7,256.699,1134.41,1056.05,417.719,666.78,1004.41,733.46,607.602,313.047,688.96,505.409,606.318,530.589,1071.02,306.318,972.112,567.218,516.942,,,1127.22,998.651,623.695,707.071,,,1126.8,792.942,,,5,1364.78,585.329,221.912,198.112,1023.65,515.645,,
4260,958.871,534.574,1060.98,539.611,,,,,761.734,916.404,328.984,410.848,1025.47,390.374,654.908,1038.98,770.859,554.141,325.47,733.019,506.695,593.25,532.637,1003.66,322.571,993.574,596.188,522.747,,,1076.1,916.019,596.411,698.099,,,1088.97,776.339,,,18,1383.79,537.357,263.339,248.739,988.598,503.84,,
4261,955.604,509.5,968.712,515.645,,,,,740.483,847.737,298.821,350.187,1028.93,386.166,684.797,913.643,719.554,586.89,301.409,715.175,548.116,573.702,534.864,1009.95,314.634,963.396,618.535,568.904,,,1138.33,271.771,595.392,569.384,,,1104.5,793.426,,,21,1477.86,1295.05,258.268,223.131,1111.69,536.506,,
4262,945.474,525.084,928.175,503.84,,,,,735.296,868.276,324.243,228.556,1035.51,464.617,659.244,966.407,719.881,621.295,293.929,689.929,489.396,580.576,537.079,1002.22,292.654,1005.06,636.146,562.504,,,1144.35,251.917,594.63,581.789,,,1094.29,799.264,,,20,1482.66,1235.48,244.815,271.381,1056.13,506.517,,
4263,947.906,528.329,1053.95,536.506,,,,,730.971,886.225,316.746,156.086,1033.11,408.279,658.437,1030.49,650.162,656.277,297.468,732.969,565.365,601.125,534.997,1018.62,276.196,899.405,607.42,563.494,,,1109.31,217.989,615.402,733.431,,,1068.57,792.313,,,1,1406.6,456.563,220.125,235.71,1061.38,574.776,,
4264,970.576,573.101,997.498,509.066,,,,,760.448,864.903,430.008,403.409,1027.46,389.723,656.071,1034.5,717.328,574.09,324.519,724.27,488.812,591.63,523.036,1086.55,185.266,954.123,626.639,565.827,,,1145.07,167.941,574.003,696.903,,,1114.06,800.049,,,1,1386.57,362.929,247.298,234.808,1084.41,540.006,,
4265,940.854,513.786,1003.34,574.776,,,,,743.261,932.895,435.441,391.977,1009.08,397.938,635.127,1025.38,718.654,570.585,331.994,775.565,486.101,576.702,535.031,965.255,287.5,980.071,640.554,563.044,,,1292.69,475.587,570.457,698.589,,,1111.28,809.049,,,1,1405.41,308.5,264.992,246.229,1168.35,1327.47,,
4266,942.724,526.153,1031.42,540.006,,,,,736.47,855.981,446.227,211.075,1038.9,425.595,666.329,1005.98,742.694,654.475,322.749,731.617,496.053,585.919,525.001,934.526,344.032,971.4,625.532,572.06,,,1245.45,396.691,621.485,709.693,,,1112.66,804.218,,,1,1477.65,166.995,331.337,246.969,1161.9,1278.06,,
4267,959.183,556.281,1106.44,1312.73,,,,,752.5,865.409,379.682,222.357,1019.17,410.556,590.378,1027.77,771.415,613.014,308.183,733.838,482.077,581.4,552.318,1004.5,305.533,907.164,621.724,550.092,,,1268.63,376.821,586.782,723.769,,,1075.97,788.472,,,49,1440.41,187.621,258.73,259.988,1092.72,445.832,,
4268,965.227,536.695,1107.97,1263.86,,,,,731.144,883.821,479.717,420.457,1066.46,481.392,655.476,1112.39,807.153,603.328,302.895,722.55,497.316,577.337,546.819,966.012,283.989,1516.03,613.687,560.383,,,1250.27,294.652,564.057,690.858,,,1100.31,648.006,,,51,1495.33,685.593,253.036,246.391,1094.83,349.904,,
